17735708, -0.90, 0.33, 0.19, -6.43, 1.21, 0.09;
17790332, -0.89, 0.32, 0.26, -5.43, -0.72, -0.82;
17844984, -0.88, 0.33, 0.26, -5.91, -3.78, -1.94;
17899660, -0.96, 0.22, 0.11, -12.79, -4.04, -5.15;
17954368, -0.87, 0.36, 0.19, -12.48, 7.21, 4.00;
18009060, -0.89, 0.32, 0.23, -8.46, -1.21, 0.81;
18063720, -0.72, 0.34, 0.35, 52.37, -50.84, -19.95;
18118508, -1.16, 0.39, 0.49, 3.70, -36.81, -6.31;
18173220, -0.86, 0.28, 0.26, -0.77, -25.66, -2.40;
18227916, -0.97, 0.24, 0.23, 8.05, -8.44, 5.43;
18282584, -0.95, 0.28, 0.23, -52.36, 21.98, 33.66;
18337356, -0.76, 0.57, 0.29, -51.61, 45.80, 51.49;
18392168, -0.76, 0.49, 0.35, -3.02, 31.71, 31.38;
18446912, -0.81, 0.33, 0.50, -6.31, 16.07, -14.76;
18501668, -0.87, 0.42, 0.28, 7.22, -6.60, 0.80;
18556300, -0.94, 0.37, 0.20, 14.93, -10.68, -2.64;
18611036, -0.83, 0.29, 0.26, -11.35, 2.24, 8.75;
18665736, -0.83, 0.47, 0.24, -12.50, 2.56, 0.09;
18720404, -0.85, 0.35, 0.28, -0.68, -4.62, 3.21;
18775072, -0.86, 0.36, 0.24, -6.53, -2.08, -0.04;
18829704, -0.86, 0.39, 0.27, -4.00, 2.50, -0.35;
18884332, -0.92, 0.34, 0.21, -22.05, 9.15, 3.18;
18939040, -0.84, 0.37, 0.32, -7.31, 5.56, 9.02;
18993684, -0.85, 0.40, 0.27, -4.29, -12.44, -0.56;
19048376, -0.82, 0.43, 0.23, -5.47, -5.01, -2.88;
19103040, -0.84, 0.43, 0.30, 1.08, 1.76, -1.02;
19157664, -0.85, 0.41, 0.23, 1.92, -2.22, -0.11;
19212328, -0.87, 0.39, 0.23, -2.73, -2.68, -1.55;
19266984, -0.82, 0.42, 0.25, -5.68, -3.29, -1.50;
19321640, -0.92, 0.22, 0.07, 8.67, -10.23, -5.01;
19376336, -0.87, 0.38, 0.22, -15.30, 8.59, 6.72;
19431020, -0.88, 0.41, 0.37, 5.44, -24.08, 2.56;
19485720, -0.75, 0.43, 0.24, -3.52, -16.90, -0.10;
19540404, -0.84, 0.29, 0.20, 2.34, 2.99, -12.82;
19595080, -0.76, 0.38, 0.38, 34.75, -24.57, -38.21;
19649872, -0.90, 0.77, 0.25, 76.40, -35.80, -19.15;
19704672, -0.95, 0.59, 0.28, 125.18, -18.05, 20.52;
19759496, -0.94, 0.26, 0.19, 69.94, -21.11, 0.74;
19814240, -0.88, 0.16, 0.24, 32.85, -0.12, -4.50;
19868920, -0.88, 0.19, 0.27, -2.59, -1.28, -32.52;
19923632, -0.89, 0.30, 0.23, -96.44, -17.90, -41.66;
19978424, -1.44, 1.09, 0.79, 72.05, -0.50, 21.98;
20033144, -2.00, 1.02, 0.88, 101.40, -250.14, 250.13;
20088064, -1.02, -0.75, -0.15, -45.78, -26.95, 95.79;
20142872, 0.76, -0.60, -0.69, 18.83, 29.47, 28.11;
20197672, 0.04, 0.15, 0.15, -38.42, 102.37, -37.30;
20252488, -0.24, 0.02, 0.02, -61.89, 62.64, -75.13;
20307268, -1.09, 0.66, -0.16, -101.58, 96.73, -29.50;
20365176, -2.00, 0.52, 0.36, -83.66, 120.95, 22.59;
20421332, -0.68, 0.44, 0.50, -39.49, 64.25, 15.51;
20476456, -0.92, 0.45, 0.41, 18.37, 0.05, -3.41;
20531148, -0.78, 0.64, 0.11, 13.69, -5.63, -1.94;
20585860, -0.79, 0.56, 0.19, 1.63, -5.26, -3.09;
20640508, -0.87, 0.72, -0.02, -12.91, 9.08, 0.54;
20695212, -0.81, 0.22, 0.56, 5.00, -40.50, -0.95;
20749908, -0.64, 0.43, 0.15, 28.20, -41.98, -24.53;
20804716, -1.00, 0.37, 0.13, 3.68, 3.21, -36.22;
20859412, -0.95, 0.52, 0.13, -24.30, 8.45, -28.62;
20914164, -0.86, 0.51, 0.17, -9.50, 7.25, -24.83;
20968876, -0.87, 0.45, 0.20, -14.92, 12.86, -10.09;
21023660, -0.92, 0.56, 0.11, -37.32, 13.92, 2.64;
21078408, -0.94, 0.41, 0.23, -9.67, -4.09, 6.72;
21133068, -0.89, 0.33, 0.21, -11.70, -17.85, 6.34;
21187828, -0.93, 0.39, 0.34, 8.02, -42.47, 4.08;
21242508, -1.07, 0.36, 0.49, 57.10, -107.61, -2.80;
21297308, -0.58, 0.33, -0.38, 7.17, 13.60, 2.75;
21352004, -0.81, 0.42, 0.18, -37.23, 35.11, 15.69;
21406816, -0.78, 0.44, 0.33, -30.82, 43.08, 10.02;
21461592, -0.87, 0.38, 0.23, -12.91, 7.50, -3.08;
21516284, -0.99, 0.24, 0.16, 10.23, 4.46, -6.13;
21570988, -1.08, 0.17, 0.17, 31.26, -27.05, 8.01;
21625732, -0.82, 0.33, 0.02, 4.95, 2.85, -14.31;
21680432, -0.69, 0.66, 0.33, -8.31, 77.32, -47.10;
21735180, -1.25, 0.41, 0.26, -16.93, -60.63, -18.05;
21790000, -0.63, 0.35, 0.24, -37.21, 1.96, 6.93;
21844696, -0.75, 0.40, 0.11, 42.68, -14.68, 9.12;
21899448, -0.88, 0.40, 0.22, -0.99, -11.75, -0.94;
21954132, -0.82, 0.35, 0.16, 20.30, -3.11, 9.53;
